101,1196.577689447924
102,2075.4869917467554
103,7936.90899642144
104,6946.647629199091
105,
106,5925.5041003175675
107,8010.453260957335
108,8665.923303137823
109,6255.003445929533
110,1215.912327713623
111,2812.44551424537
112,1489.8448998342951
113,9115.408723313478
114,4337.072457049047
115,
116,
117,261.46058706280286
118,
119,9205.631892757134
120,9499.70133657925
121,1861.4164906744545
122,
123,
124,
125,1423.5332773952025
126,
127,9882.709700168047
128,7794.247225466451
129,3760.828359544355
130,9869.244222032501
131,
132,89.91828588580053
133,
134,159.59217642370072
135,
136,8224.719147699905
137,5123.6719012146405
138,
140,6613.514754207721
141,1979.0746137778103
142,883.6403004052784
143,7209.219758934144
144,4956.666806568674
145,6912.84252937449
146,6973.665959053536
148,8224.480009314217
149,2516.804232133835
150,9297.608439580885
151,2821.585962533976
152,7707.459169606244
153,745.5210199217222
154,
156,236.16107895701344
157,1196.514464970101
158,778.2771750591055
159,9571.220637395158
160,7182.6676733913955
161,5613.350010068278
162,3223.540239344379
163,1286.3620844189172
164,7672.476644931316
165,671.1573806681992
166,6766.444755666751
167,5143.4445921265615
168,6151.605596969427
169,9973.789499693168
170,8248.480486317661
171,
173,8904.561220622769
174,
176,9528.175304482354
177,911.1029577822483
178,8976.382530366867
179,915.5289750046913
181,283.3491677476996
182,
183,
184,
185,
186,8372.00469626848
187,
188,7645.247284171251
190,1870.4563522461592
191,
192,8281.64470462433
193,
194,4719.518268206038
195,3723.8168029027483
196,
197,
198,2325.3851627048793
199,322.79846096474495
200,1356.4899713300472
201,
202,8573.053848772573
203,609.7603489020331
204,
205,9076.747612385929
206,263.0825900973921
207,
208,7998.973391864303
209,9122.411343513842
210,3027.804542870627
211,293.58112443983674
212,2696.96010133221
213,7991.835573807077
214,395.6687938523118
215,
216,1187.79376787297
217,
218,582.5796835404584
219,
221,
222,
223,6194.59774649736
224,
225,8709.418677226255
226,1124.6259791723
227,2133.9279095763986
229,4018.007251012774
230,9233.692849261857
231,
232,7945.340132622245
233,1206.8241925535817
234,6559.723764905805
235,8916.761073260337
236,2982.598522565927
238,8662.903774945642
239,9512.458911562238
240,
241,
242,4039.2434537946997
243,3907.367958150467
244,3872.4448814358693
245,3794.923873713871
246,5997.669626339691
247,9667.713510652107
248,8911.393265772147
249,7916.37402633947
250,1548.0297203542648
251,
252,2272.205221969229
253,7204.521421157938
254,3941.0252517810627
255,
256,2701.2913307102526
258,6792.014356786872
259,6205.576996582515
260,8184.284273894463
261,5639.553838710871
262,6006.144123744388
263,3073.4428189417486
264,7351.227201265402
265,4596.277182132409
266,1490.6297872677344
267,8945.326226007879
268,4265.650181988236
269,4360.409919746643
270,
271,3308.0529395639933
272,4884.289583407658
273,2092.279593845401
274,5712.711093605898
275,
276,3684.3002087475206
277,3003.8084461138037
278,4430.926194225519
279,9011.854159922683
280,
281,4031.2324333544
283,1568.5812691100275
284,
285,6701.850632284602
286,2932.377514418929
287,
288,7403.564516331453
290,6563.7966497427415
291,
292,1750.0220881255568
293,
296,4739.586700710876
299,5832.251727231592
301,
302,2723.3493594452607
303,8612.191360965104
304,5959.265152956992
305,3702.116570563507
306,3601.714607193821
307,
308,6705.1658182428755
309,7904.211190961211
310,9300.801941836342
311,6935.922730736216
312,9849.217777874559
313,2785.5694211983327
314,8095.579930664315
315,5453.6348084677875
316,
317,7383.592197350679
318,4899.259467105782
320,5377.0225125220295
321,
322,3553.1831442453845
323,8483.00735587203
324,
325,7591.410224080736
326,1890.2033952424135
327,1564.2654811688894
328,
329,
330,7672.188124699056
331,
332,9078.668517695205
333,
334,1984.5653461102531
335,490.9435445753796
336,1179.182008882007
337,
338,
339,968.0323656734646
340,3915.4686124882833
341,8553.8685901883
342,
344,2715.4694920060474
345,7375.062138199215
346,
347,
348,6426.949396928658
349,
350,3955.4468884581793
351,882.2409253926511
352,2885.092780450148
353,3661.773694273761
354,1619.4666557550331
356,
357,4621.252525847522
358,3380.9586484143415
359,8563.704802853257
360,
361,5939.865227937618
363,
364,1184.215785569196
366,3172.364800528038
367,4292.534399440358
368,5877.074593357744
369,3360.370036000395
371,9167.813651540087
372,6110.070065893657
373,1809.8091608967882
374,4873.690198245042
376,9671.312409166814
377,1716.4815583751235
378,1987.5999821601954
379,8987.910993721665
380,9223.832896820513
381,2684.2581778892627
382,6290.800988622477
383,2754.058980190857
384,4668.614716122846
385,
386,5937.031334347659
387,2408.783813333135
388,
389,6072.112812962332
391,
393,2652.4017220559026
394,8810.505286984633
395,5301.586962316429
396,4389.974014629787
397,9180.86280621813
398,1601.2530063934848
399,
401,
403,9988.568151931842
405,992.8798378548265
406,2360.237439350156
408,
409,
410,
411,9327.216584848931
412,5612.904180288333
414,4739.803052836669
415,4294.229173613433
416,
418,1347.5764426391179
419,5562.546277675638
420,2213.6121833541124
421,
422,9836.313811448994
423,2628.9349539721143
424,966.8804883859827
425,8363.769392471904
426,
427,4890.449464779294
428,4602.383945574839
429,801.8921149793889
430,8940.360971841856
431,2225.7726142055058
432,
433,109.86219354604421
434,3955.292963421171
435,
436,
437,8297.990922226194
438,2356.6539438682476
439,
440,
441,941.7844942030051
442,
443,5013.418204933121
444,5036.428096180561
445,8145.499024524389
446,
447,674.1905429936435
448,
449,9252.783459933575
450,8571.015306561529
451,
452,
453,5407.541279517167
454,3505.5427637286575
455,285.5631350614574
456,
457,
458,8410.968762230046
459,
460,2078.934020958013
461,1883.6897016508258
462,8247.248621616187
463,
465,
466,9128.99243534933
467,7068.618781463212
468,4392.115702041757
469,
470,5644.989625957424
471,7976.489567324588
472,
474,2403.4984130617777
475,3916.709663613319
476,7995.6752135857105
477,
478,548.1804083262942
479,
480,879.3817730630582
481,8212.203285059704
484,3397.6933869632107
485,
486,9508.581420860095
487,7692.249516936186
488,2030.53185526054
489,
490,70.8103129759663
491,
492,
493,8923.593100942851
494,
495,6647.276941732573
496,6717.191993414953
497,2442.0997971626903
498,261.9115894142288
499,
500,957.7947438897372
501,972.9468811541619
502,3276.6421439578276
503,707.4576135804011
504,8724.749431914455
505,2546.1790397058503
506,3376.8555186360095
507,1061.397755899941
508,7371.3889045096685
509,5110.809960661129
511,
512,497.5729505629134
513,3106.032031239828
514,
515,1102.0664399963043
516,5018.438974573642
517,8364.432541717319
518,7682.47434807707
519,
520,
521,9671.93122211012
522,7806.740303202797
523,9141.943207513603
524,
525,
526,8036.932993780257
527,807.5816430482563
528,9635.108199815577
529,2928.8032893675554
530,2471.380500977309
531,2965.303382161619
533,
534,3376.970602835725
535,5780.565199820274
536,
537,646.907352024687
538,
539,6039.995096370096
541,
542,8691.691121815093
543,4391.667427056514
544,6136.647959552131
545,9657.424902564015
546,9647.218987291204
547,6610.302879900069
548,1097.8832968796837
549,3269.030833185097
550,1760.2313106404156
551,
552,2044.5567072759152
553,
554,9601.117369608615
555,6060.385072569154
