100,2.1799509959971655
101,6.956861574930933
102,0.017769819328221637
103,3.293579269794643
104,8.670553674112226
105,5.570040892285252
106,3.393675271303559
107,1.5137574430984169
108,3.9081928100652883
109,
111,
112,1.6508093507467925
113,3.6900521394156884
114,2.615146609563459
115,5.13992878361711
116,9.826797175109814
117,8.728442920961696
118,7.662359426967928
119,7.623840972131937
120,8.973597436721631
121,3.136705491810207
122,3.689512174130866
123,3.9712724386469644
125,2.864201979921911
126,1.2916611120581478
127,3.1591632341875586
128,6.223774567949125
129,2.901840272303909
130,0.48013836048122926
131,6.168036717334449
132,4.336631908987137
133,3.9965445047760606
134,7.12233859451509
135,
136,
137,
138,8.921907092121124
139,2.3034720700276843
140,3.9175292270148256
142,8.123187558567784
143,
144,5.117521665662314
145,8.40324625194552
146,6.068525649165943
147,4.521144707531826
148,7.547367871616975
149,5.208359540486779
150,
151,
152,0.42700813614205524
153,1.744381074692971
154,0.35583444779438755
155,3.3499626351854794
157,2.533612018716813
158,4.989322189463941
159,7.220846946181423
160,5.395555302451002
162,4.3048543131948165
163,6.842995652202887
164,8.360592879975002
165,
166,1.9532162848959345
167,
168,3.0368792183736346
169,7.615751801087684
170,7.374991917882054
171,9.950968488632803
172,2.704818770800852
173,0.17064250226782263
174,9.772411795751628
175,3.7987879273616274
176,
178,0.7026856761309508
179,
180,
181,
182,4.734730323518157
183,
184,1.7040622273878558
185,0.34359135812630726
186,
188,2.2643782527160026
189,9.207582323186912
190,2.886559767622786
191,5.272525698921649
193,2.0324732009176194
194,4.470132923031317
195,8.556829412854098
196,9.813809218629586
197,2.1402711708544695
198,
199,2.4124082462352736
200,2.900439732693706
201,3.8927293567653534
202,
203,4.613993103996863
206,
207,0.04722515024925711
208,7.86678412254299
210,5.178169473495274
211,1.7766355198180128
212,9.021031223868349
213,5.396099266742237
215,8.77230442383009
216,9.757101245116978
218,6.89805103097145
219,1.969726886397677
220,8.098993762383502
221,7.815943134017049
222,3.6039692625347963
223,6.873060810281276
224,9.017186409190668
225,7.48108543303577
226,0.45443207762692506
228,
229,1.7064201613378627
230,8.317589868155967
231,5.793457671241521
232,
233,3.2497853182798
234,5.541253364326223
235,8.554352473782927
236,7.7465655715253225
237,6.949978825628219
238,7.0923077446433265
239,
240,8.542779180941373
241,
243,1.7489586271722535
244,5.978139544406175
245,4.78970242170221
246,4.641984645131881
247,
248,
249,8.48453690928766
250,3.872237543153574
251,4.702149599220451
252,1.8488894351706275
253,9.07704594076973
254,9.839144486731534
255,0.19429840641071783
256,8.342528312791552
257,1.3551529917657545
258,6.481628478496001
259,
261,3.101183806198071
262,9.030163344065167
263,3.309744503748685
264,0.1871968106239097
265,8.80793230423713
266,4.991929356706577
267,8.148220107200624
268,
269,
270,4.163923418760172
271,6.414044640743292
272,9.158111231005918
273,
275,9.81186879323271
276,9.846016601586046
277,0.9992051337003238
278,4.637789483418885
281,2.0532754844474943
282,9.859471496237086
283,9.098954955148596
284,3.386333648760428
285,
286,8.196533147156753
287,3.6864955695002255
288,
290,5.547997197850034
291,3.920174107895754
292,
293,4.814902432522404
294,0.1229013701026005
295,
296,9.749426560226294
297,4.510909197708605
298,
299,3.3211661075173984
301,1.3879656914575178
302,9.136793427983182
304,9.015186162816262
305,3.199495720532619
306,2.9755624765142286
307,1.471006169685749
308,3.6159188697803293
309,9.017926849887441
310,
311,9.204013216174152
312,9.099358109865078
313,0.46346575292570136
315,2.836063968781203
316,9.194086111544586
317,6.815489773801847
318,
319,0.8569701509918426
320,5.159496759309729
321,1.787280184561485
322,0.002355102160085387
323,1.9032122595167844
324,4.77932953422939
326,6.301522173325813
327,7.350862477637335
328,7.045680412594493
329,8.176317574039167
330,6.291384094135411
331,8.831337607351088
332,
333,8.006282947866715
334,2.761816505084631
335,
336,3.530158484173833
337,6.869916913542806
338,6.817455276713691
339,
340,6.979245084049898
341,7.744631442811425
342,
343,3.4438960689519282
345,8.292957538928084
346,8.396982188771453
347,2.6753327636240556
348,6.81848080353189
349,9.976605751667408
350,7.686664244553797
351,1.6936094249530342
352,
353,8.520847420502239
354,1.8135075112534838
355,2.7107189044098714
357,1.0743421296823918
358,6.030796632402654
359,4.371025632702677
360,2.228277512993464
361,9.003673483191406
362,
363,9.161010494553691
364,
365,
367,9.387297954511824
368,0.39703251710812015
369,9.189574278352517
370,9.216498184692338
371,
372,2.573744164725691
373,7.984324566337355
374,0.38178187452272416
376,5.793041822215788
377,
378,
380,6.546426534757942
381,
382,2.6055424220945325
383,6.498924252320789
384,2.910287376318946
385,7.583909632929089
386,4.336363877759365
387,7.580792902814908
388,
